,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
56,1124.3999999999999,6.6770507458179384,7.1044375783171185,6.6770507458179384,7.1044375783171185
57,1144.3,6.1648029221127985,6.542897501558938,6.1648029221127985,6.542897501558938
58,1164.1999999999998,6.146035880397802,6.536244416327055,6.146035880397802,6.536244416327055
59,1184.1,5.8102108642637145,6.172973841280556,5.8102108642637145,6.172973841280556
60,1204.0,6.333055599241759,6.728445023914703,6.333055599241759,6.728445023914703
61,1223.8999999999999,6.187061008822542,6.580879520033596,6.187061008822542,6.580879520033596
62,1243.8,6.402315013560952,6.804902785316765,6.402315013560952,6.804902785316765
63,1263.6999999999998,6.162542995410224,6.544362664263522,6.162542995410224,6.544362664263522
64,1283.6,6.4174185497218295,6.819346748081041,6.4174185497218295,6.819346748081041
65,1303.5,6.4082652611897135,6.805097805473857,6.4082652611897135,6.805097805473857
66,1323.3999999999999,6.286411054911864,6.681811461028652,6.286411054911864,6.681811461028652
67,1343.3,6.092641124165638,6.478803411231987,6.092641124165638,6.478803411231987
68,1363.1999999999998,5.5577795333965545,5.902233093377708,5.5577795333965545,5.902233093377708
69,1383.1,6.351018418206371,6.760091943843312,6.351018418206371,6.760091943843312
70,1403.0,6.29217366755057,6.686088514259298,6.29217366755057,6.686088514259298
71,1422.8999999999999,6.382834111572179,6.786484434315187,6.382834111572179,6.786484434315187
72,1442.8,6.320231498093696,6.712229518550182,6.320231498093696,6.712229518550182
73,1462.6999999999998,6.070948409093031,6.446560373759308,6.070948409093031,6.446560373759308
74,1482.6,5.984726577976699,6.37367170906664,5.984726577976699,6.37367170906664
75,1502.5,6.477758940570654,6.8930694403904145,6.477758940570654,6.8930694403904145
76,1522.3999999999999,6.143263035010489,6.527391118518506,6.143263035010489,6.527391118518506
77,1542.3,6.394811891290297,6.803883244732329,6.394811891290297,6.803883244732329
78,1562.1999999999998,6.326778905884115,6.7348103949577,6.326778905884115,6.7348103949577
79,1582.1,6.073816449360207,6.445500769152081,6.073816449360207,6.445500769152081
80,1602.0,6.401381310333207,6.808889717523933,6.401381310333207,6.808889717523933
81,1621.8999999999999,5.932181222046894,6.299499152517303,5.932181222046894,6.299499152517303
82,1641.8,5.70072821809059,6.049427236898956,5.70072821809059,6.049427236898956
83,1661.6999999999998,6.177086101391071,6.568899996606086,6.177086101391071,6.568899996606086
84,1681.6,6.5415137014210964,6.948796760547604,6.5415137014210964,6.948796760547604
85,1701.4999999999998,6.3885774871457235,6.785579602665422,6.3885774871457235,6.785579602665422
86,1721.3999999999999,6.271205145014904,6.662093354157963,6.271205145014904,6.662093354157963
87,1741.3,6.000569870688354,6.376004758242632,6.000569870688354,6.376004758242632
88,1761.1999999999998,6.468940591604398,6.871684949392652,6.468940591604398,6.871684949392652
89,1781.1,5.65523842891238,6.014887549025371,5.65523842891238,6.014887549025371
90,1800.9999999999998,6.1665185526145105,6.558180619567973,6.1665185526145105,6.558180619567973
91,1820.8999999999999,6.503128462669672,6.901341364370585,6.503128462669672,6.901341364370585
92,1840.8,6.352193510650211,6.755944372104778,6.352193510650211,6.755944372104778
93,1860.6999999999998,6.171496219639377,6.562234428976079,6.171496219639377,6.562234428976079
94,1880.6,6.241104875201882,6.625554460291898,6.241104875201882,6.625554460291898
95,1900.4999999999998,5.92028030373889,6.294828402758118,5.92028030373889,6.294828402758118
96,1920.3999999999999,6.174109762591988,6.5582903305150655,6.174109762591988,6.5582903305150655
97,1940.3,6.391979230410583,6.793554172185822,6.391979230410583,6.793554172185822
98,1960.1999999999998,6.452452958485799,6.871189808301779,6.452452958485799,6.871189808301779
99,1980.1,6.376974941017561,6.7802620118767285,6.376974941017561,6.7802620118767285
100,2000.0,6.485648945257502,6.887580268739459,6.485648945257502,6.887580268739459
