,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7
91,3.09892,1.167629824235095,1.2138093159066228,1.2426010837762882,1.1857028420588651,1.1739424505572473,1.221875097918033,1.1976587492653752,1.2362409854123735,1.2281118045607546,1.203266733502236,1.1850884716452876,1.1976871727321796,1.2648262947993663,1.2456310500261911,1.2648262947993663,1.2456310500261911
92,3.09904,1.1889464494166373,1.2384682564910616,1.2342798396405836,1.1788089451461032,1.1877423909197637,1.207293375532855,1.2221399639487445,1.2086389128664246,1.2001243223289944,1.1924776948776157,1.1932207734910043,1.2693529812821212,1.2760525671147211,1.2081398059640365,1.2760525671147211,1.2081398059640365
93,3.09916,1.2108268203314414,1.1338922271261735,1.2301339004105343,1.2023078747507385,1.1783882298576387,1.187977266452213,1.2322552599590308,1.144776195147204,1.1964693732206257,1.2165150830929392,1.2428687519570722,1.2093254214980151,1.2416593890866994,1.2089937254662881,1.2416593890866994,1.2089937254662881
94,3.0992800000000003,1.190096774871359,1.2515654435311423,1.2254316580597087,1.2373663308010359,1.2577927862026905,1.171929128159947,1.179820917486727,1.1859077312208504,1.183010496476366,1.2252729967585076,1.225171477145917,1.1562667390272046,1.2588525554406431,1.1834939866677459,1.2588525554406431,1.1834939866677459
95,3.0994,1.22632679955386,1.1551950979450472,1.2263136926405995,1.1899149986725228,1.193059581127602,1.1771354503950422,1.1724451040083668,1.190170490838625,1.213261191395213,1.1760419612805209,1.1791281577716846,1.1857156279061354,1.2169108161627882,1.1946715612175116,1.2169108161627882,1.1946715612175116
96,3.09952,1.1827247023832819,1.175528479078374,1.2334312068326634,1.2450654210600947,1.2414648032148434,1.181031857181737,1.2133617480668062,1.2277248232479427,1.2198311611654866,1.219853955324717,1.1834143469859848,1.1886618997550344,1.1789648030270587,1.211929057077543,1.1789648030270587,1.211929057077543
97,3.09964,1.2113284505635054,1.2312089426481299,1.2249428581757207,1.2391797536942704,1.163686576220859,1.2355678960441787,1.188275538668052,1.1142525539382322,1.16864397516714,1.259493768149772,1.191593170173298,1.2099048025334946,1.1964015877691934,1.199138918449575,1.1964015877691934,1.199138918449575
98,3.0997600000000003,1.2086929605656862,1.1373588532132848,1.1736803788821628,1.2106163152319747,1.2251795953879148,1.1975869110578437,1.197742457706679,1.2263521085317213,1.2205195511438796,1.2268168735093632,1.2195834773120753,1.152478714114853,1.1775314866269087,1.1731631647897671,1.1775314866269087,1.1731631647897671
99,3.09988,1.1640017283360657,1.15516261737451,1.25011619841915,1.2198511609507958,1.1905662293569308,1.1988306388670986,1.191070011402847,1.1812820203132806,1.2023697128271806,1.1725147505598374,1.2004791352734048,1.2271666733595255,1.2113009556328593,1.2045573098558062,1.2113009556328593,1.2045573098558062
100,3.1,1.1632083880804769,1.2391741365901916,1.2697708815291697,1.2039916782814217,1.2429181088603685,1.182892123048436,1.2176235749927382,1.2608527411496593,1.1858458846035023,1.2448114869688702,1.218790152859319,1.1870899198798075,1.2284866185297487,1.2319572920688724,1.2284866185297487,1.2319572920688724
