,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3
53,2.956,1.4885909546618896,1.4913776397327023,1.5157377100483518,1.5195785383042668,1.5282923187084572,1.5312131535115658,1.5702817184386413,1.571861995885673
54,2.958,1.5259233858931334,1.5284331830830333,1.528351661615393,1.5296775390943995,1.5549666634093102,1.558313059681689,1.6064792706061082,1.6068016040839534
55,2.96,1.488808966650942,1.4907879441429106,1.550258781579692,1.5531486949265114,1.5551748366011506,1.5578909335341624,1.5365945926054765,1.537234262165421
56,2.962,1.5176935745611981,1.5180176258805331,1.544318412789711,1.547466786261009,1.5083618370564191,1.5087494494325504,1.5837485118025503,1.5836201405446988
57,2.964,1.5016984008652166,1.5031159497837907,1.5498827256693166,1.5507853843726247,1.5079835921557094,1.5085606377772025,1.5883097496092546,1.5888154259254361
58,2.966,1.4881488397488072,1.4901139182574612,1.5669509394259047,1.5675128366239384,1.5597085879685313,1.5606418558133193,1.5095412263687744,1.5096586656623006
59,2.968,1.4901551490760763,1.492606538933218,1.568426896324838,1.5663970074787283,1.526611155404983,1.525905894768442,1.5721159272640672,1.5716761544613955
60,2.97,1.4910460925121982,1.4911550986457112,1.541056191836663,1.5409001787395962,1.5604583575392403,1.5573421550100102,1.5970158778727386,1.595879902001699
61,2.972,1.4983215538711894,1.4993176018211876,1.5748985542369651,1.5766371873189262,1.5577839568149374,1.559849452345258,1.5385857511847394,1.5362719465009718
62,2.974,1.4992676259085513,1.498768977358124,1.5661919571802994,1.5651860705912186,1.5807909780847569,1.57961111886061,1.5432641154770679,1.5438969135337801
63,2.976,1.4882598753406255,1.4868265533673526,1.548714736943225,1.5496636216095667,1.5125257829938092,1.5136358343641168,1.5623364515423468,1.561780645039828
64,2.978,1.513606312225255,1.51371094579959,1.5472175405403863,1.5482485703777902,1.5045241299845609,1.5050983647432523,1.5802161184654169,1.580710238145158
65,2.98,1.48071471331881,1.4809138291753152,1.559275530034532,1.5591801104725838,1.5188262731854556,1.5208927055812587,1.5763345305741063,1.5768216226932195
66,2.982,1.5015605046005074,1.5020564984208982,1.5070767172486013,1.5062587024182135,1.5195359052185582,1.5174388637775937,1.565444686576595,1.5649183959911896
67,2.984,1.4564649008700459,1.4541078376662542,1.543785408253445,1.5454611052218679,1.5261242190377897,1.5270337491185668,1.5617700224171835,1.5615796518971903
68,2.986,1.4720537188383565,1.4701617276269359,1.5595977070325275,1.5575425187086844,1.5551954496176095,1.5543933640080867,1.5540791519119395,1.5535886241881895
69,2.988,1.496557931978175,1.4963864581237276,1.5623950115929948,1.5608743908361098,1.5496647133408588,1.5505839260848315,1.5770393216195449,1.5770899205484965
70,2.99,1.5233023953588098,1.5235155664027367,1.539233384909185,1.539882268555153,1.5346032761199868,1.532282600020817,1.5395447869236032,1.5393458272584148
71,2.992,1.4953935352448926,1.4968958840897295,1.549436082681878,1.5508433243663007,1.4821410093128007,1.4824708389657564,1.5451604778359445,1.5437626062914171
72,2.994,1.485618429286285,1.4858851664621375,1.5611398800385787,1.5609609099237582,1.5547305353137972,1.5553870713442075,1.5943261731276055,1.5949099340868007
73,2.996,1.489091789651176,1.48853036101399,1.5322582372085012,1.5324504816573417,1.566889565027639,1.5685722895072405,1.5286621307275008,1.5260423902777955
74,2.998,1.4752189578917965,1.4761553491114943,1.5308780127800636,1.528940263828028,1.5013590453631174,1.5023088670784623,1.5763234423832087,1.5765979880020504
75,3.0,1.5203005085597647,1.5191217425959727,1.5381868932488054,1.5372389455269442,1.5424459428343664,1.542009918068032,1.5772186042694087,1.5774576995243972
76,3.0020000000000002,1.5079165948206223,1.5077310656652945,1.5420667639668724,1.540940314683135,1.6044234600589897,1.6054930638250688,1.5383413448109131,1.5413066878300712
77,3.004,1.48792567364839,1.488124633325938,1.5421421939640765,1.5437557352982523,1.5362605444140773,1.5367226494817934,1.5616791315219025,1.5615446697312596
78,3.0060000000000002,1.4930099212964756,1.4909722240707632,1.563965607838462,1.565152182293206,1.5529478609990384,1.5548215805633452,1.514574093575406,1.5139831487631223
