,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3
105,1.4123489932885904e-06,1.5807647733283836,1.5833696153224321,1.5454863728208037,1.547091481079488,1.5679219709613128,1.5678781810232936,1.5277091825061273,1.529049177735413
106,1.4257046979865771e-06,1.5783658248398607,1.5788761237693691,1.5379110359089279,1.539835354333291,1.5721030614207752,1.569694555698886,1.5208917714869734,1.5198177012896923
107,1.4390604026845636e-06,1.5807001830951093,1.5800187850282956,1.5503330567176699,1.5506973685792154,1.5773942035795858,1.5774993366921517,1.5450682761994208,1.546084501237077
108,1.4524161073825503e-06,1.5772447163262648,1.576418330709179,1.531256914229092,1.530404979260113,1.5764395067880486,1.5776203343049986,1.5424415086422547,1.5431697574192629
109,1.4657718120805368e-06,1.5624281219832818,1.5628078008443302,1.543103042014877,1.5444104915272576,1.5851909869930605,1.5843519828103934,1.5264142892848238,1.5270835060642955
110,1.4791275167785235e-06,1.5491324289680872,1.5489646406629887,1.545571079884723,1.5453910479769115,1.5680978796862266,1.5674634574711164,1.552354702044485,1.5518553974084235
111,1.49248322147651e-06,1.5880221497567144,1.5884058264890115,1.5538448057591674,1.5543805290428394,1.5738457870738818,1.574897556289725,1.5449614573548118,1.5464639312326078
112,1.5058389261744964e-06,1.5766847558537855,1.5769171981932177,1.5656226579312675,1.5652198660765524,1.5815045785556499,1.5818558970857928,1.5509692301452134,1.5511183406019022
113,1.5191946308724831e-06,1.5792909097798642,1.5804124553879857,1.5460302164234723,1.5465580686642382,1.559759062239157,1.5595631009909934,1.5579195740840024,1.5577071213569706
114,1.5325503355704696e-06,1.612848325488299,1.611625332298074,1.5535204104587466,1.5535596402295975,1.5704169324893722,1.5712483155363268,1.539518768044596,1.5385906849362319
115,1.5459060402684563e-06,1.5921388374232541,1.5918532348743912,1.5650383347592436,1.566499017734172,1.5584587341371612,1.5583729034494722,1.5331183258565182,1.534050469368725
116,1.5592617449664428e-06,1.6001718158148253,1.6013708838982377,1.55002702708,1.5498197591370437,1.5720163556902536,1.5721781470195122,1.554510523200645,1.5545681809526881
117,1.5726174496644294e-06,1.5895616678403828,1.5896323812969146,1.5572284325820258,1.5579524336136814,1.5774217495243317,1.578648178354374,1.5507349108294726,1.551473654183862
118,1.585973154362416e-06,1.5868784906539868,1.5871629686867992,1.5531179302653295,1.5540969869749928,1.555589529708972,1.5556460006604536,1.553728864693577,1.5542318548335416
119,1.5993288590604026e-06,1.5821092712342755,1.5827015279211918,1.5330264343987077,1.5332996682857445,1.5622481519629117,1.562143643465683,1.5641720321428634,1.5646932003548757
120,1.612684563758389e-06,1.59218281298205,1.5931315727913566,1.5513704579717966,1.551895311852574,1.5691492107923155,1.5694970310947491,1.5378014695021214,1.5373991148325037
121,1.6260402684563758e-06,1.5840666296594308,1.587201885070223,1.5295516061928494,1.5307180037730066,1.5734062628662624,1.5722922133483062,1.5337124580736756,1.5333691979897668
122,1.6393959731543623e-06,1.5777371545264984,1.5778312310736269,1.5061202761788344,1.5073075377461789,1.5602545556899214,1.5615557585129753,1.5648043331187806,1.567037741803605
