,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6
77,4.643e-07,2.4428862204620367,2.442881847716313,2.4416940225751613,2.441680279660053,2.4417755430488977,2.4417927216927877,2.44150318345854,2.441519112746505,2.440911925770208,2.440923482312444,2.440204477982097,2.4402057273380136,2.440204477982097,2.4402057273380136
78,4.702e-07,2.4428752885977256,2.442883097072229,2.4416830907108698,2.4416715341686266,2.441767109896438,2.4417636741676625,2.441497873695883,2.4414931886111986,2.440896933499188,2.440913487465107,2.4402054149990318,2.440193546117823,2.4402054149990318,2.440193546117823
79,4.761e-07,2.442875288597725,2.4428877821569346,2.441644673016363,2.4416493581010608,2.441735875998467,2.441727755184986,2.441461017696274,2.4414678891538326,2.4408656996012423,2.4408744450926707,2.4401857376433544,2.4401960448296607,2.4401857376433544,2.4401960448296607
80,4.82e-07,2.442871852868951,2.4428674801232133,2.441643423660443,2.44164779640616,2.4417627371507216,2.4417742936929763,2.4414254110526055,2.441413542171367,2.4408538307200347,2.4408563294318637,2.44018480062641,2.4401876116772274,2.44018480062641,2.4401876116772274
81,4.879e-07,2.442898714021244,2.4428918425636805,2.4416424866435054,2.441642486643506,2.441772731998073,2.4417717949811446,2.4414038596630037,2.4413888673919764,2.440865387262268,2.4408532060420676,2.440209787744751,2.440206976693934,2.440209787744751,2.440206976693934
82,4.938e-07,2.4428859081230567,2.442884658767134,2.4416665367449486,2.44166310101617,2.441781789828494,2.441783039184408,2.4413988622393252,2.441396675866471,2.4408656996012534,2.440858515804732,2.440216659202287,2.4402054149990433,2.440216659202287,2.4402054149990433
83,4.997e-07,2.4428818477163086,2.4428821600552846,2.441679967321079,2.4416930855582257,2.4417839762013527,2.441793971048705,2.441376686171775,2.4413760614938145,2.4408744450926756,2.440861639194516,2.440240396964696,2.440249142456118,2.440240396964696,2.440249142456118
84,5.056e-07,2.4428606086656584,2.4428506138182766,2.441720883727429,2.441725881151102,2.441751492947454,2.441764923523578,2.441371376409116,2.441373562781977,2.4408453975675966,2.4408497703132945,2.440238835269807,2.440240084625726,2.440238835269807,2.440240084625726
85,5.115e-07,2.4428362462251862,2.4428484274454165,2.441726818168052,2.441714012269877,2.441762112472766,2.4417483695576605,2.4413595075278844,2.4413691900362564,2.4408541430590063,2.440854767736967,2.4402532028628414,2.440215722185338,2.4402532028628414,2.440215722185338
86,5.174e-07,2.442765032937679,2.442783773276504,2.44173400196458,2.441744933828879,2.4417527423033794,2.4417455585068355,2.4413529484093197,2.4413504496974765,2.44084383587269,2.4408450852286006,2.4402329008291916,2.4402413339816387,2.4402329008291916,2.4402413339816387
87,5.233e-07,2.442729738632913,2.442730987988844,2.441763674167665,2.4417349389815155,2.441790222980953,2.4417646111846047,2.441339205494214,2.441352323731363,2.440842898855749,2.440871321702878,2.4402466437442816,2.440257575608551,2.4402466437442816,2.440257575608551
88,5.292000000000001e-07,2.442692570294266,2.442692882633247,2.441782102167474,2.441787099591151,2.4417905353199263,2.441795845082589,2.4413554471211465,2.4413535730872775,2.4408713217028835,2.440884752278992,2.440250704151013,2.440242895676539,2.440250704151013,2.440242895676539
89,5.351e-07,2.4426257297525127,2.442621357006779,2.4418145854213753,2.4418195828450586,2.4417980314554484,2.441803653557088,2.4413313970197206,2.4413179664435987,2.440887875668796,2.4408997445500056,2.4402122864565765,2.440203540965162,2.4402122864565765,2.440203540965162
90,5.41e-07,2.4425894984307925,2.442580752939352,2.4418411342346626,2.441834575116079,2.441814897760361,2.4418142730823966,2.441348263324617,2.4413382684772804,2.4408956841432707,2.4408897497026727,2.44017480577907,2.4401626245588894,2.44017480577907,2.4401626245588894
91,5.469e-07,2.442517972804337,2.4425357761262085,2.441876428539378,2.441862997963255,2.4418273913195483,2.4418180211501492,2.441359819866868,2.4413632555956495,2.4408772561434793,2.440868822991053,2.4401520050335965,2.4401329523558712,2.4401520050335965,2.4401329523558712
92,5.528e-07,2.442514537075559,2.442527342973749,2.441887360403684,2.4418970429120583,2.4418108373536196,2.4418286406754715,2.441344515256869,2.441333271053602,2.4408485209573714,2.4408425865167684,2.4401195217797733,2.4401267055762923,2.4401195217797733,2.4401267055762923
93,5.587e-07,2.442511726024741,2.4425285923296736,2.4419342112506657,2.441923904064335,2.4418277036585314,2.4418167717942403,2.441352948409319,2.441357008816056,2.4408210351271946,2.44081447600862,2.4400814164243245,2.4400876632038977,2.4400814164243245,2.4400876632038977
94,5.646e-07,2.4425220332110866,2.442518909821278,2.4419032896916577,2.4419045390475826,2.4418267666415896,2.441818021150154,2.4413092209521663,2.4413223391893117,2.44080104543251,2.4408082292290363,2.440072983271877,2.4400633007635397,2.440072983271877,2.4400633007635397
95,5.705e-07,2.4425017311773707,2.4425067286010536,2.4419207806745233,2.441906413081457,2.441806776946869,2.441812086709526,2.4413142183758487,2.441321402172381,2.4408104156019026,2.4408035441443423,2.440036127272349,2.4400426863909126,2.440036127272349,2.4400426863909126
96,5.764e-07,2.442487675923255,2.4424901746351058,2.44192858914903,2.4419192189796406,2.441800530167279,2.4418145854213846,2.441311094986052,2.4413242132231954,2.4408091662459737,2.4408060428561735,2.4400276941199124,2.4400248830691083,2.4400276941199124,2.4400248830691083
97,5.823e-07,2.4424664368726106,2.442472683652216,2.441915470911879,2.441925778098207,2.441783351523392,2.4417880366080875,2.441311407325026,2.441318591121557,2.440831029974535,2.44081166495781,2.4400161375776843,2.4400027070015913,2.4400161375776843,2.4400027070015913
98,5.882e-07,2.4424751823640642,2.442472995991195,2.4419123475220728,2.4419073500983965,2.441784600879308,2.4417839762013536,2.441322339189319,2.4413148430537985,2.440820410449236,2.440822284483109,2.439995210866092,2.43997834456122,2.439995210866092,2.43997834456122
99,5.941e-07,2.4424658121946585,2.4424711219573285,2.441895793556138,2.4419042267086017,2.441758989082964,2.4417771047438026,2.441362630917684,2.441355447121149,2.4407729349243623,2.4407844914665984,2.4399393021888396,2.439956168493714,2.4399393021888396,2.439956168493714
100,6e-07,2.442516098770464,2.4424995448045212,2.4419182819626974,2.441893607183284,2.441732127930707,2.4417408734221455,2.441391053764841,2.441388867391984,2.440784803805582,2.4407826174327165,2.4399421132396473,2.439942425578626,2.4399421132396473,2.439942425578626
